,Ano Evento,Mês Evento,Subestação Hier.Geoelétrica,Alimentador Hier.Geoelétrica,Bloco Alimentador Hier.Geoelétrica,Transformador Hier.Geoelétrica,Pot,Cod Grupo Causa GPO,Grupo Causa GPO,Cod Causa Evento,Causa Evento,DIC Transformador,FIC Transformador,Duração
132,2013,11/2013,TBU,TBU-L5,6472,77,75.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C394,DESARME POR DESREGUL,0.08389,1.0,0.08389
133,2014,04/2014,TBU,TBU-L5,6472,77,75.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C444,DEFEITO NA CHAVE,1.44167,1.0,1.44167
134,2014,06/2014,TBU,TBU-L5,6472,77,75.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C444,DEFEITO NA CHAVE,3.0,1.0,0.0
135,2014,12/2014,TBU,TBU-L5,6472,77,75.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C444,DEFEITO NA CHAVE,3.0,1.0,0.0
136,2012,04/2012,MGB,MGB-L4,-1,78,112.5,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C281,PARTIDO NA FASE,132.63492,89.0,1.4902799999999998
137,2012,05/2012,MGB,MGB-L4,-1,78,112.5,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C285,PARTIDO NA EMENDA,221.88234,178.0,1.24653
138,2012,07/2012,MGB,MGB-L4,-1,78,112.5,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,183.6504,90.0,2.0405599999999997
139,2013,07/2013,TBU,TBU-L5,0078,78,112.5,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,40.35212,92.0,0.43861
140,2013,10/2013,TBU,TBU-L5,0078,78,112.5,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C287,PARTIDO NA CONEXÃO,113.49702,91.0,1.24722
141,2013,11/2013,TBU,TBU-L5,0078,78,112.5,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C394,DESARME POR DESREGUL,7.71788,92.0,0.08389
142,2014,04/2014,TBU,TBU-L5,4610,78,112.5,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C444,DEFEITO NA CHAVE,132.63364,92.0,1.4416700000000002
143,2012,05/2012,TBU,TBU-L6,0353,79,45.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,0.45833,1.0,0.45833
144,2012,08/2012,TBU,TBU-L6,0353,79,45.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C281,PARTIDO NA FASE,3.56528,1.0,3.56528
145,2013,09/2013,TBU,TBU-L6,0353,79,45.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,0.05,1.0,0.05
146,2012,07/2012,TBU,TBU-L5,0080,80,30.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,0.88833,3.0,0.29611
147,2013,07/2013,TBU,TBU-L5,0080,80,30.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,3.15722,4.0,0.789305
148,2013,07/2013,TBU,TBU-L5,0080,80,30.0,3,SUBESTAÇÃO NÃO PROGRAMADA,C071,FALHA EM DISJUNTOR,3.47666,4.0,0.869165
149,2012,04/2012,MGB,MGB-L4,-1,81,75.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C281,PARTIDO NA FASE,92.39736,62.0,1.49028
150,2012,05/2012,MGB,MGB-L4,-1,81,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C285,PARTIDO NA EMENDA,154.56972,124.0,1.24653
151,2012,07/2012,MGB,MGB-L4,-1,81,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,173.01472,124.0,1.39528
152,2012,10/2012,MGB,MGB-L4,-1,81,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,262.46646,62.0,4.23333
153,2012,11/2012,TBU,TBU-L5,0081,81,75.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C282,DESNIVELADO,237.66646,62.0,3.83333
154,2013,05/2013,TBU,TBU-L5,0081,81,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C324,FLY-TAP AT,358.56646,62.0,5.78333
155,2013,06/2013,TBU,TBU-L5,0081,81,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C324,FLY-TAP AT,3.0,1.0,0.0
156,2013,07/2013,TBU,TBU-L5,0081,81,75.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,27.19382,62.0,0.43861
157,2013,09/2013,TBU,TBU-L5,0081,81,75.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,3.0,1.0,0.0
158,2013,10/2013,TBU,TBU-L5,0081,81,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C287,PARTIDO NA CONEXÃO,77.32764,62.0,1.24722
159,2013,11/2013,TBU,TBU-L5,0081,81,75.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C394,DESARME POR DESREGUL,111.135,62.0,1.7925
160,2014,04/2014,TBU,TBU-L5,0081,81,75.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C444,DEFEITO NA CHAVE,89.38354,62.0,1.44167
161,2014,12/2014,TBU,TBU-L5,0081,81,75.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C444,DEFEITO NA CHAVE,3.0,1.0,0.0
162,2012,04/2012,MGB,MGB-L4,-1,83,75.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C281,PARTIDO NA FASE,83.45568,56.0,1.49028
163,2012,05/2012,MGB,MGB-L4,-1,83,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C285,PARTIDO NA EMENDA,139.61136,112.0,1.24653
164,2012,07/2012,MGB,MGB-L4,-1,83,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,156.27136,112.0,1.3952799999999999
165,2012,10/2012,MGB,MGB-L4,-1,83,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,232.83315,55.0,4.23333
166,2012,11/2012,TBU,TBU-L5,0083,83,75.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C282,DESNIVELADO,210.83315,55.0,3.8333299999999997
167,2013,05/2013,TBU,TBU-L5,0083,83,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C324,FLY-TAP AT,329.64981,57.0,5.78333
168,2013,06/2013,TBU,TBU-L5,0083,83,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C324,FLY-TAP AT,3.0,1.0,0.0
169,2013,07/2013,TBU,TBU-L5,0083,83,75.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,25.00077,57.0,0.43861
170,2013,09/2013,TBU,TBU-L5,0083,83,75.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,3.0,1.0,0.0
171,2013,10/2013,TBU,TBU-L5,0083,83,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C287,PARTIDO NA CONEXÃO,72.33876,58.0,1.24722
172,2013,11/2013,TBU,TBU-L5,0083,83,75.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C394,DESARME POR DESREGUL,103.965,58.0,1.7925
173,2014,03/2014,TBU,TBU-L5,0083,83,75.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C193,FALHA BUCHA DE BT,35.76686,58.0,0.61667
174,2014,03/2014,TBU,TBU-L5,0083,83,75.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C195,VAZAMENTO DE ÓLEO / ,109.23314,58.0,1.8833300000000002
175,2014,04/2014,TBU,TBU-L5,0083,83,75.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C444,DEFEITO NA CHAVE,83.61686,58.0,1.44167
176,2012,04/2012,MGB,MGB-L4,-1,84,75.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C281,PARTIDO NA FASE,117.73212,79.0,1.4902799999999998
177,2012,05/2012,MGB,MGB-L4,-1,84,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C285,PARTIDO NA EMENDA,196.95174,158.0,1.24653
178,2012,07/2012,MGB,MGB-L4,-1,84,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,223.2448,160.0,1.39528
179,2012,10/2012,MGB,MGB-L4,-1,84,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,342.89973,81.0,4.23333
180,2012,11/2012,TBU,TBU-L5,0084,84,75.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C282,DESNIVELADO,306.6664,80.0,3.83333
181,2013,05/2013,TBU,TBU-L5,0084,84,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C324,FLY-TAP AT,468.44973,81.0,5.783329999999999
182,2013,06/2013,TBU,TBU-L5,0084,84,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C324,FLY-TAP AT,3.0,1.0,0.0
183,2013,07/2013,TBU,TBU-L5,0084,84,75.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,35.52741,81.0,0.43861000000000006
184,2013,07/2013,TBU,TBU-L5,0084,84,75.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C271,PARTIDO NA FASE,81.0,81.0,1.0
185,2013,09/2013,TBU,TBU-L5,0084,84,75.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,3.0,1.0,0.0
186,2013,09/2013,TBU,TBU-L5,0084,84,75.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C271,PARTIDO NA FASE,3.0,1.0,0.0
187,2013,10/2013,TBU,TBU-L5,0084,84,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C287,PARTIDO NA CONEXÃO,101.02482,81.0,1.24722
188,2013,11/2013,TBU,TBU-L5,0084,84,75.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C394,DESARME POR DESREGUL,145.1925,81.0,1.7925
189,2014,04/2014,TBU,TBU-L5,0084,84,75.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C444,DEFEITO NA CHAVE,136.95865,95.0,1.44167
190,2014,06/2014,TBU,TBU-L5,0084,84,75.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C444,DEFEITO NA CHAVE,3.0,1.0,0.0
191,2012,04/2012,TBU,TBU-L1,0005,85,75.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C281,PARTIDO NA FASE,60.47552,16.0,3.77972
192,2013,07/2013,TBU,TBU-L1,0005,85,75.0,3,SUBESTAÇÃO NÃO PROGRAMADA,C071,FALHA EM DISJUNTOR,14.67552,16.0,0.91722
193,2012,04/2012,MGB,MGB-L4,0086,86,45.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C281,PARTIDO NA FASE,2.98056,2.0,1.49028
194,2012,05/2012,MGB,MGB-L4,0086,86,45.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C285,PARTIDO NA EMENDA,2.535,2.0,1.2675
195,2013,03/2013,MGB,MGB-L4,0086,86,45.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C323,CABOS LIGAÇÃO DO TRA,8.96666,2.0,4.48333
196,2013,06/2013,MGB,MGB-L4,0086,86,45.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C224,ISOLADOR SUSPENSÃO D,2.7,2.0,1.35
197,2013,07/2013,MGB,MGB-L4,0086,86,45.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,3.18666,2.0,1.59333
198,2014,10/2014,MGB,MGB-L4,0086,86,45.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,2.16222,2.0,1.08111
199,2012,03/2012,MGB,MGB-L4,0087,87,30.0,13,DISTRIBUIÇÃO NÃO PROGRAMADA - FENOMENOS NATURAIS,C292,DESCARGA ATMOSFÉRICA,1.78333,1.0,1.78333
200,2012,04/2012,MGB,MGB-L4,0087,87,30.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C281,PARTIDO NA FASE,1.49028,1.0,1.49028
201,2012,05/2012,MGB,MGB-L4,0087,87,30.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C285,PARTIDO NA EMENDA,1.2675,1.0,1.2675
202,2013,06/2013,MGB,MGB-L4,0087,87,30.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C224,ISOLADOR SUSPENSÃO D,1.92222,1.0,1.92222
203,2013,07/2013,MGB,MGB-L4,0087,87,30.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,1.59333,1.0,1.59333
204,2014,08/2014,MGB,MGB-L4,-1,87,30.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C193,FALHA BUCHA DE BT,0.66667,1.0,0.66667
205,2014,10/2014,MGB,MGB-L4,0087,87,30.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,1.08111,1.0,1.08111
206,2012,07/2012,TBU,TBU-L5,0088,88,500.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,43.52817,147.0,0.29611000000000004
207,2013,07/2013,TBU,TBU-L5,0088,88,500.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,143.61018,147.0,0.9769400000000001
208,2013,07/2013,TBU,TBU-L5,0088,88,500.0,3,SUBESTAÇÃO NÃO PROGRAMADA,C071,FALHA EM DISJUNTOR,255.53451,294.0,0.8691650000000001
209,2012,03/2012,MGB,MGB-L4,16521,89,112.5,13,DISTRIBUIÇÃO NÃO PROGRAMADA - FENOMENOS NATURAIS,C292,DESCARGA ATMOSFÉRICA,80.24985,45.0,1.7833299999999999
210,2012,04/2012,MGB,MGB-L4,16521,89,112.5,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C281,PARTIDO NA FASE,67.0626,45.0,1.49028
211,2012,05/2012,MGB,MGB-L4,16521,89,112.5,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C285,PARTIDO NA EMENDA,57.0375,45.0,1.2675
212,2012,09/2012,MGB,MGB-L4,16521,89,112.5,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C193,FALHA BUCHA DE BT,167.93348,44.0,3.8166700000000002
213,2013,05/2013,MGB,MGB-L4,16521,89,112.5,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C323,CABOS LIGAÇÃO DO TRA,56.73318,46.0,1.23333
214,2013,06/2013,MGB,MGB-L4,16521,89,112.5,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C224,ISOLADOR SUSPENSÃO D,88.42212,46.0,1.92222
215,2013,07/2013,MGB,MGB-L4,16521,89,112.5,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,73.29318,46.0,1.5933300000000001
216,2013,09/2013,MGB,MGB-L4,16521,89,112.5,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,3.0,1.0,0.0
217,2014,10/2014,MGB,MGB-L4,16521,89,112.5,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,47.56884,44.0,1.08111
218,2012,03/2012,MGB,MGB-L4,0090,90,112.5,13,DISTRIBUIÇÃO NÃO PROGRAMADA - FENOMENOS NATURAIS,C292,DESCARGA ATMOSFÉRICA,1.78333,1.0,1.78333
219,2012,04/2012,MGB,MGB-L4,0090,90,112.5,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C281,PARTIDO NA FASE,1.49028,1.0,1.49028
220,2012,05/2012,MGB,MGB-L4,0090,90,112.5,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C285,PARTIDO NA EMENDA,1.2675,1.0,1.2675
221,2012,11/2012,MGB,MGB-L4,0090,90,112.5,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C323,CABOS LIGAÇÃO DO TRA,1.31667,2.0,0.658335
222,2013,06/2013,MGB,MGB-L4,0090,90,112.5,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C224,ISOLADOR SUSPENSÃO D,1.92222,1.0,1.92222
223,2013,07/2013,MGB,MGB-L4,0090,90,112.5,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,1.59333,1.0,1.59333
224,2014,10/2014,MGB,MGB-L4,0090,90,112.5,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,1.08111,1.0,1.08111
225,2012,04/2012,TBU,TBU-L1,0092,92,75.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C281,PARTIDO NA FASE,3.01665,15.0,0.20110999999999998
226,2012,07/2012,TBU,TBU-L1,0092,92,75.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,42.81255,15.0,2.8541700000000003
227,2012,11/2012,TBU,TBU-L1,0092,92,75.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C444,DEFEITO NA CHAVE,2.925,15.0,0.19499999999999998
228,2013,07/2013,TBU,TBU-L1,0092,92,75.0,3,SUBESTAÇÃO NÃO PROGRAMADA,C071,FALHA EM DISJUNTOR,9.1542,15.0,0.6102799999999999
229,2013,08/2013,TBU,TBU-L1,0092,92,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C285,PARTIDO NA EMENDA,17.1792,15.0,1.14528
230,2012,04/2012,MGB,MGB-L4,18185,93,75.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C281,PARTIDO NA FASE,17.88336,12.0,1.49028
231,2012,05/2012,MGB,MGB-L4,18185,93,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C285,PARTIDO NA EMENDA,15.21,12.0,1.2675
232,2013,06/2013,MGB,MGB-L4,18185,93,75.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C224,ISOLADOR SUSPENSÃO D,21.14442,11.0,1.92222
233,2013,07/2013,MGB,MGB-L4,18185,93,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,17.52663,11.0,1.5933300000000001
234,2013,11/2013,MGB,MGB-L4,18185,93,75.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C193,FALHA BUCHA DE BT,4.77778,1.0,4.77778
235,2014,10/2014,MGB,MGB-L4,18185,93,75.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,11.89221,11.0,1.08111
236,2012,04/2012,MGB,MGB-L4,18185,94,30.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C281,PARTIDO NA FASE,4.47084,3.0,1.49028
237,2012,05/2012,MGB,MGB-L4,18185,94,30.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C285,PARTIDO NA EMENDA,3.8025,3.0,1.2675
238,2013,06/2013,MGB,MGB-L4,18185,94,30.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C224,ISOLADOR SUSPENSÃO D,3.84444,2.0,1.92222
239,2013,07/2013,MGB,MGB-L4,18185,94,30.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,3.18666,2.0,1.59333
240,2014,10/2014,MGB,MGB-L4,18185,94,30.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,2.16222,2.0,1.08111
241,2012,05/2012,TBU,TBU-L6,0353,95,45.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,10.54159,23.0,0.45832999999999996
242,2012,08/2012,TBU,TBU-L6,0353,95,45.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C281,PARTIDO NA FASE,82.00144,23.0,3.56528
243,2013,09/2013,TBU,TBU-L6,0353,95,45.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,1.15,23.0,0.049999999999999996
244,2012,04/2012,MGB,MGB-L4,-1,96,15.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C281,PARTIDO NA FASE,8.94168,6.0,1.49028
245,2012,05/2012,MGB,MGB-L4,-1,96,15.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C285,PARTIDO NA EMENDA,14.95836,12.0,1.2465300000000001
246,2012,07/2012,MGB,MGB-L4,-1,96,15.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,16.74336,12.0,1.3952799999999999
247,2012,10/2012,MGB,MGB-L4,-1,96,15.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,45.50777,7.0,6.50111
248,2012,11/2012,TBU,TBU-L5,0096,96,15.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C282,DESNIVELADO,26.83331,7.0,3.83333
249,2012,12/2012,TBU,TBU-L5,0096,96,15.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,3.0,1.0,0.0
250,2012,12/2012,TBU,TBU-L5,0096,96,15.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C282,DESNIVELADO,3.0,1.0,0.0
251,2013,02/2013,TBU,TBU-L5,0096,96,15.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C191,FALTANDO FASE INTERN,64.4,7.0,9.200000000000001
252,2013,03/2013,TBU,TBU-L5,0096,96,15.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C191,FALTANDO FASE INTERN,3.0,1.0,0.0
253,2013,05/2013,TBU,TBU-L5,0096,96,15.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C324,FLY-TAP AT,40.48331,7.0,5.78333
254,2013,06/2013,TBU,TBU-L5,0096,96,15.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C324,FLY-TAP AT,3.0,1.0,0.0
255,2013,07/2013,TBU,TBU-L5,0096,96,15.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,3.07027,7.0,0.43861
256,2013,09/2013,TBU,TBU-L5,0096,96,15.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,3.0,1.0,0.0
257,2013,10/2013,TBU,TBU-L5,0096,96,15.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C287,PARTIDO NA CONEXÃO,8.73054,7.0,1.24722
258,2013,11/2013,TBU,TBU-L5,0096,96,15.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C394,DESARME POR DESREGUL,47.01669,7.0,6.71667
259,2013,11/2013,TBU,TBU-L5,0096,96,15.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C271,PARTIDO NA FASE,8.98331,7.0,1.2833299999999999
260,2014,03/2014,TBU,TBU-L5,0096,96,15.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C279,PRESTES A SE ROMPER,11.66669,7.0,1.6666699999999999
261,2014,04/2014,TBU,TBU-L5,0096,96,15.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C444,DEFEITO NA CHAVE,10.09169,7.0,1.44167
